id;age;job;marital;education;housing;contact;month;duration;campaign;y
138534;27;admin.;single;university.degree;no;cellular;jun;138;3;yes
147956;43;blue-collar;married;basic.6y;yes;cellular;jun;458;6;yes
151531;25;student;single;unknown;no;cellular;jun;301;3;yes
190361;33;blue-collar;married;high.school;yes;cellular;jun;110;2;no
156828;22;blue-collar;single;basic.9y;yes;cellular;jun;84;2;no
128557;47;admin.;single;university.degree;yes;cellular;jun;243;4;yes
191371;36;management;married;university.degree;no;cellular;jun;200;4;yes
123951;43;blue-collar;married;basic.6y;yes;cellular;jun;131;4;yes
105115;31;services;married;unknown;yes;cellular;jun;98;3;no
192893;25;admin.;single;university.degree;yes;cellular;jun;431;3;no
150838;30;self-employed;single;university.degree;yes;cellular;jun;106;4;no
140787;44;self-employed;married;university.degree;no;cellular;jun;234;2;yes
137690;29;admin.;single;high.school;yes;cellular;jun;100;2;no
173551;57;management;married;university.degree;yes;cellular;jun;337;3;no
103618;22;admin.;single;university.degree;unknown;cellular;jun;835;2;no
116835;35;services;single;university.degree;unknown;cellular;jun;67;2;no
120843;49;services;married;high.school;no;cellular;jun;239;4;yes
108679;29;admin.;single;university.degree;no;cellular;jun;160;2;yes
148003;38;technician;married;professional.course;yes;cellular;jun;993;4;yes
139409;48;services;married;high.school;yes;cellular;jun;217;3;no
145367;25;unemployed;married;university.degree;no;cellular;jun;529;2;yes
198657;32;entrepreneur;married;basic.4y;yes;cellular;jun;183;2;yes
175372;27;student;single;unknown;yes;cellular;jun;103;4;no
128572;25;admin.;single;unknown;no;telephone;jun;221;7;yes
122005;25;self-employed;single;university.degree;no;cellular;jun;105;4;no
164021;22;technician;single;university.degree;yes;cellular;jun;127;2;no
141079;33;student;single;unknown;no;telephone;jun;137;3;no
174662;54;blue-collar;married;basic.9y;no;cellular;jun;258;2;yes
154246;54;blue-collar;married;basic.9y;yes;cellular;jun;239;2;yes
166803;26;management;single;university.degree;yes;cellular;jun;230;2;no
194494;55;retired;married;high.school;yes;cellular;jun;186;2;yes
143140;25;self-employed;single;university.degree;yes;cellular;jun;382;5;no
141717;26;self-employed;single;university.degree;yes;cellular;jun;175;2;no
193730;22;self-employed;single;university.degree;yes;cellular;jun;126;6;yes
138886;22;technician;single;university.degree;yes;cellular;jun;163;4;yes
165538;50;admin.;married;university.degree;yes;cellular;jun;95;7;yes
182062;44;blue-collar;married;professional.course;yes;cellular;jun;336;3;no
190057;55;retired;married;high.school;yes;cellular;jun;136;3;no
102641;52;entrepreneur;married;high.school;yes;cellular;jun;177;3;no
133211;60;retired;married;basic.6y;unknown;cellular;jun;110;2;no
187009;33;management;married;university.degree;yes;cellular;jun;139;5;no
128503;31;admin.;single;high.school;no;cellular;jun;39;3;no
110496;25;admin.;single;university.degree;no;telephone;jun;94;2;no
114572;59;retired;married;basic.4y;yes;telephone;jun;263;4;no
144810;64;retired;married;unknown;yes;cellular;jun;294;3;no
193204;32;management;married;university.degree;yes;cellular;jun;54;3;no
167329;33;unemployed;married;university.degree;yes;cellular;jun;579;3;yes
197632;28;admin.;single;high.school;no;cellular;jun;491;2;yes
190536;32;technician;divorced;university.degree;yes;cellular;jun;532;2;yes
194617;40;unemployed;married;basic.9y;no;cellular;jun;143;3;no
140694;33;blue-collar;divorced;unknown;no;cellular;jun;84;5;no
147178;52;technician;married;professional.course;yes;cellular;jun;268;1;no
136467;20;technician;single;unknown;no;cellular;jun;441;1;yes
126157;30;admin.;married;high.school;no;cellular;jun;439;1;no
123609;44;services;married;unknown;no;cellular;jun;151;1;yes
127024;57;retired;married;basic.4y;no;cellular;jun;292;1;no
176823;35;entrepreneur;divorced;university.degree;yes;cellular;jun;92;2;no
197956;41;admin.;single;university.degree;yes;cellular;jun;95;1;yes
175239;28;admin.;single;university.degree;no;cellular;jun;114;1;no
101350;22;services;single;high.school;yes;cellular;jun;147;1;no
107706;22;services;single;high.school;yes;cellular;jun;181;1;no
191406;22;student;single;unknown;yes;cellular;jun;139;1;no
120704;35;entrepreneur;divorced;university.degree;yes;telephone;jun;351;6;yes
130881;46;admin.;divorced;high.school;yes;cellular;jun;372;1;yes
119805;34;admin.;married;high.school;no;cellular;jun;135;1;no
113937;30;admin.;married;university.degree;yes;cellular;jun;288;1;yes
192177;23;admin.;single;high.school;no;cellular;jun;92;1;no
196252;36;self-employed;single;university.degree;no;cellular;jun;177;1;yes
190401;27;services;single;university.degree;yes;cellular;jun;41;2;no
140806;29;admin.;single;high.school;yes;cellular;jun;415;1;yes
105286;29;admin.;single;high.school;no;cellular;jun;74;1;no
160318;31;blue-collar;married;university.degree;yes;cellular;jun;382;2;yes
112299;34;housemaid;single;basic.4y;no;cellular;jun;157;1;no
139346;29;technician;single;basic.9y;no;cellular;jun;24;1;no
195596;74;retired;married;basic.4y;yes;cellular;jun;257;1;yes
156998;32;self-employed;single;university.degree;yes;cellular;jun;104;1;no
148380;32;self-employed;single;university.degree;yes;cellular;jun;64;1;no
177724;57;management;married;unknown;no;cellular;jun;112;1;yes
155809;30;services;single;high.school;yes;cellular;jun;181;2;yes
133736;34;blue-collar;married;basic.4y;yes;cellular;jun;88;2;no
144547;57;unemployed;married;basic.4y;yes;cellular;jun;284;1;yes
190933;57;unemployed;married;basic.4y;no;cellular;jun;651;1;yes
189180;24;student;single;unknown;yes;cellular;jun;220;1;yes
183620;24;blue-collar;single;unknown;no;cellular;jun;188;1;yes
182261;41;unemployed;single;basic.4y;no;cellular;jun;170;1;no
169459;29;admin.;married;high.school;no;cellular;jun;155;1;yes
196316;24;admin.;single;university.degree;yes;cellular;jun;74;1;no
141285;25;admin.;single;high.school;no;cellular;jun;95;1;no
136549;28;admin.;single;university.degree;yes;cellular;jun;333;1;no
103538;52;self-employed;married;university.degree;yes;cellular;jun;322;1;yes
171351;22;services;single;high.school;yes;telephone;jun;94;2;no
119595;23;admin.;single;university.degree;no;cellular;jun;60;1;no
158194;26;technician;single;professional.course;no;cellular;jun;175;1;no
144755;43;admin.;married;university.degree;no;cellular;jun;108;1;no
193975;32;technician;married;university.degree;no;cellular;jun;60;1;no
143693;30;technician;married;university.degree;no;cellular;jun;108;1;no
113372;29;admin.;single;high.school;yes;cellular;jun;89;2;yes
119796;34;blue-collar;married;basic.4y;yes;cellular;jun;75;2;no
157479;25;technician;single;professional.course;yes;cellular;jun;29;1;no
130470;42;management;single;university.degree;unknown;cellular;jun;83;4;no
179288;26;admin.;married;high.school;no;cellular;jun;79;1;no
136621;21;admin.;single;high.school;no;cellular;jun;173;1;yes
187962;22;student;single;unknown;no;cellular;jun;77;1;no
111669;38;admin.;single;university.degree;yes;cellular;jun;318;3;no
198005;25;admin.;single;professional.course;yes;cellular;jun;205;2;no
159926;37;technician;married;professional.course;no;cellular;jun;129;1;yes
127872;49;unemployed;married;professional.course;yes;cellular;jun;298;3;no
110509;35;management;married;university.degree;no;cellular;jun;136;2;yes
138527;53;housemaid;married;basic.4y;no;cellular;jun;263;2;yes
180469;29;services;single;professional.course;yes;telephone;jun;161;2;no
121277;53;housemaid;married;basic.4y;yes;cellular;jun;245;2;yes
102482;57;admin.;married;university.degree;no;cellular;jun;214;1;no
199365;56;admin.;married;university.degree;yes;cellular;jun;202;1;no
163425;48;housemaid;married;high.school;no;cellular;jun;399;1;no
106644;40;unemployed;single;basic.4y;no;cellular;jun;355;1;yes
121239;43;admin.;married;university.degree;yes;cellular;jun;281;1;no
171438;39;blue-collar;married;basic.9y;yes;cellular;jun;250;1;no
136437;35;management;married;university.degree;yes;cellular;jun;66;1;no
148165;50;self-employed;married;professional.course;yes;cellular;jun;102;1;no
191116;25;admin.;married;university.degree;yes;telephone;jun;64;1;no
191164;40;unemployed;single;basic.4y;no;cellular;jun;459;2;no
168075;46;admin.;single;university.degree;no;cellular;jun;119;1;no
104318;49;unemployed;married;professional.course;no;cellular;jun;229;1;no
179038;43;admin.;married;university.degree;yes;telephone;jun;30;1;no
104630;58;retired;married;basic.4y;yes;cellular;jun;79;2;no
175308;55;management;married;university.degree;yes;cellular;jun;114;3;yes
179618;44;unemployed;single;basic.4y;no;cellular;jun;276;2;no
188789;31;technician;married;professional.course;yes;cellular;jun;404;3;no
191188;57;retired;married;basic.4y;yes;cellular;jun;162;3;yes
194334;36;technician;single;professional.course;yes;cellular;jun;569;2;no
136733;44;unemployed;single;basic.4y;yes;telephone;jun;55;2;no
144101;25;technician;married;professional.course;yes;cellular;jun;551;4;yes
147488;24;admin.;single;university.degree;yes;cellular;jun;65;3;no
178058;32;admin.;single;university.degree;yes;cellular;jun;49;2;no
124305;26;self-employed;single;university.degree;yes;cellular;jun;181;2;no
128745;40;self-employed;single;university.degree;no;cellular;jun;54;4;no
127643;29;unemployed;single;basic.4y;no;cellular;jun;243;3;yes
167927;28;student;single;unknown;no;cellular;jun;208;4;no
194690;24;admin.;single;university.degree;yes;cellular;jun;151;7;no
113548;32;services;married;professional.course;no;cellular;jun;94;6;no
119417;34;admin.;married;university.degree;no;telephone;jun;84;4;no
153452;25;student;single;university.degree;yes;cellular;jun;393;2;yes
120353;56;self-employed;married;university.degree;yes;telephone;jun;390;15;no
107456;29;admin.;single;university.degree;no;cellular;jun;813;4;yes
190654;56;self-employed;married;university.degree;yes;cellular;jun;88;3;no
182367;56;self-employed;married;university.degree;no;cellular;jun;754;3;no
158894;53;admin.;married;university.degree;no;telephone;jun;1603;10;yes
108226;27;entrepreneur;single;university.degree;no;cellular;jun;133;2;no
116914;49;admin.;married;university.degree;no;cellular;jun;259;2;yes
142620;25;student;single;university.degree;no;telephone;jun;280;6;yes
140326;32;technician;married;high.school;no;cellular;jun;112;4;no
133551;47;technician;married;professional.course;yes;cellular;jun;63;5;no
164133;32;technician;married;high.school;yes;telephone;jun;293;5;yes
102714;39;student;single;unknown;yes;cellular;jun;474;3;yes
166882;31;technician;single;university.degree;yes;cellular;jun;241;5;no
130629;38;services;married;basic.9y;no;cellular;jun;140;2;no
144173;38;services;married;basic.9y;no;telephone;jun;177;2;no
104738;40;management;married;university.degree;yes;cellular;jun;295;3;yes
160947;25;admin.;married;university.degree;yes;cellular;jun;457;3;no
163406;55;admin.;married;high.school;yes;cellular;jun;177;5;no
130902;58;retired;married;professional.course;yes;telephone;jun;100;2;no
190184;48;admin.;married;university.degree;yes;cellular;jun;136;1;no
120223;60;retired;divorced;basic.4y;no;cellular;jun;111;5;no
101294;55;blue-collar;married;basic.9y;no;cellular;jun;271;2;no
176121;47;housemaid;single;professional.course;yes;cellular;jun;67;1;no
103257;40;blue-collar;married;professional.course;no;telephone;jun;883;1;yes
150142;53;admin.;married;university.degree;no;cellular;jun;115;1;no
190958;50;admin.;married;university.degree;no;cellular;jun;269;1;yes
116636;42;admin.;single;university.degree;yes;cellular;jun;570;3;no
102796;41;technician;divorced;university.degree;no;cellular;jun;238;1;no
187380;32;technician;single;professional.course;no;cellular;jun;524;1;no
154910;32;technician;single;professional.course;yes;cellular;jun;187;1;no
152528;49;technician;single;professional.course;yes;cellular;jun;68;1;no
183972;45;admin.;married;basic.9y;yes;telephone;jun;60;2;no
147283;39;admin.;married;university.degree;no;cellular;jun;208;1;no
121230;39;admin.;married;university.degree;no;cellular;jun;459;1;yes
178392;51;admin.;married;university.degree;no;telephone;jun;295;3;no
139204;24;student;single;unknown;yes;cellular;jun;124;1;no
196856;36;admin.;single;high.school;yes;cellular;jun;248;1;no
142795;45;technician;married;professional.course;yes;cellular;jun;191;1;no
175215;30;student;single;unknown;no;cellular;jun;205;3;no
138714;36;services;married;university.degree;no;cellular;jun;255;2;yes
145184;47;blue-collar;married;professional.course;no;cellular;jun;971;2;no
115083;45;self-employed;single;basic.9y;yes;cellular;jun;201;1;no
148721;24;technician;single;professional.course;no;cellular;jun;227;1;yes
101052;47;admin.;married;university.degree;yes;cellular;jun;140;1;no
196157;38;technician;single;university.degree;yes;cellular;jun;128;1;no
183111;45;technician;divorced;university.degree;no;cellular;jun;224;1;no
157038;42;services;married;university.degree;unknown;cellular;jun;122;1;no
166354;37;entrepreneur;married;university.degree;yes;cellular;jun;108;1;no
195538;38;admin.;single;university.degree;no;cellular;jun;103;1;no
164942;38;admin.;single;university.degree;yes;telephone;jun;42;1;no
167453;36;entrepreneur;single;basic.4y;no;cellular;jun;185;1;yes
121789;36;entrepreneur;single;basic.4y;no;cellular;jun;166;1;no
113908;31;blue-collar;single;high.school;yes;cellular;jun;160;1;no
128671;64;management;married;university.degree;no;cellular;jun;205;1;yes
174388;33;housemaid;married;university.degree;no;cellular;jun;224;1;yes
139654;50;admin.;married;high.school;no;cellular;jul;140;3;yes
187283;51;retired;married;basic.4y;no;cellular;jul;1057;1;no
180367;56;management;married;professional.course;no;cellular;jul;291;2;no
182049;59;admin.;married;university.degree;yes;cellular;jul;92;1;no
103766;55;management;married;university.degree;no;cellular;jul;260;2;yes
108241;51;admin.;single;high.school;yes;telephone;jul;372;1;yes
187983;61;admin.;married;university.degree;yes;telephone;jul;261;4;yes
131090;24;self-employed;single;unknown;no;cellular;jul;342;2;yes
168232;51;housemaid;married;basic.4y;yes;cellular;jul;97;1;no
163154;34;admin.;married;university.degree;yes;telephone;jul;248;3;no
166013;45;admin.;married;university.degree;no;cellular;jul;74;1;no
178045;45;admin.;married;university.degree;no;cellular;jul;252;1;yes
174112;45;admin.;married;university.degree;no;cellular;jul;252;1;yes
182752;50;admin.;married;university.degree;no;cellular;jul;356;1;yes
183894;60;admin.;married;university.degree;yes;telephone;jul;363;1;yes
158154;59;blue-collar;divorced;basic.4y;yes;cellular;jul;218;1;yes
151718;59;blue-collar;divorced;basic.4y;no;cellular;jul;367;1;yes
140175;58;retired;married;professional.course;no;cellular;jul;82;1;no
182856;63;retired;divorced;university.degree;yes;cellular;jul;146;1;no
119957;51;technician;married;professional.course;no;cellular;jul;566;1;yes
159090;46;admin.;single;university.degree;yes;cellular;jul;309;1;yes
107554;46;entrepreneur;married;university.degree;yes;cellular;jul;396;1;yes
167467;43;technician;single;university.degree;no;cellular;jul;109;1;no
112750;51;technician;married;university.degree;yes;cellular;jul;226;1;no
115502;54;management;married;unknown;yes;cellular;jul;154;1;no
150800;56;entrepreneur;married;unknown;yes;cellular;jul;129;1;no
123939;63;retired;divorced;university.degree;no;cellular;jul;317;1;no
162960;60;housemaid;married;basic.4y;yes;cellular;jul;229;1;no
160958;38;technician;single;university.degree;yes;cellular;jul;98;1;no
165666;47;housemaid;married;basic.6y;no;cellular;jul;148;1;no
165257;58;technician;married;university.degree;yes;cellular;jul;160;1;no
122991;32;self-employed;single;university.degree;no;cellular;jul;590;1;no
152285;32;self-employed;single;university.degree;yes;cellular;jul;940;1;yes
186773;36;unemployed;married;basic.9y;no;cellular;jul;153;1;no
193321;29;technician;married;professional.course;no;cellular;jul;86;2;no
189239;56;entrepreneur;married;unknown;yes;cellular;jul;478;2;yes
179031;32;self-employed;single;university.degree;no;cellular;jul;276;2;yes
183457;50;admin.;married;university.degree;yes;cellular;jul;567;5;yes
158029;60;housemaid;married;basic.4y;yes;cellular;jul;503;2;yes
148526;51;technician;married;professional.course;yes;cellular;jul;135;2;yes
168215;46;admin.;divorced;high.school;yes;telephone;jul;176;1;yes
150732;57;retired;divorced;basic.9y;yes;cellular;jul;247;2;yes
113845;56;admin.;divorced;unknown;yes;telephone;jul;353;2;yes
155137;21;unemployed;single;high.school;yes;cellular;jul;203;1;yes
169406;29;admin.;single;high.school;no;cellular;jul;446;1;yes
188287;36;admin.;married;high.school;yes;cellular;jul;122;1;no
126884;47;blue-collar;married;professional.course;yes;cellular;jul;175;1;yes
135309;29;technician;single;university.degree;no;cellular;jul;1007;6;yes
198200;57;unknown;married;basic.6y;no;cellular;jul;64;1;no
174891;48;admin.;divorced;university.degree;yes;cellular;jul;409;2;yes
194310;35;admin.;single;high.school;yes;cellular;jul;147;2;no
152874;56;retired;married;high.school;yes;cellular;jul;603;1;no
122577;30;admin.;married;university.degree;no;cellular;jul;438;2;yes
141471;57;retired;divorced;basic.9y;no;cellular;jul;897;3;no
121753;53;technician;married;high.school;yes;cellular;jul;531;3;no
132596;33;admin.;single;university.degree;no;cellular;jul;704;1;yes
155782;29;technician;single;university.degree;yes;cellular;jul;473;1;no
163361;47;technician;married;professional.course;no;telephone;jul;320;2;no
124553;28;admin.;single;university.degree;yes;cellular;jul;67;2;no
178327;75;retired;married;basic.4y;yes;cellular;jul;67;2;no
199165;58;admin.;married;high.school;yes;cellular;jul;318;4;no
161453;34;admin.;married;high.school;no;cellular;jul;59;7;no
146262;35;technician;married;university.degree;yes;cellular;jul;236;2;no
143254;56;retired;married;high.school;yes;cellular;jul;308;2;yes
114261;46;admin.;single;university.degree;yes;cellular;jul;413;5;no
118943;43;entrepreneur;single;unknown;no;cellular;jul;96;3;no
184398;31;admin.;single;university.degree;yes;cellular;jul;202;4;yes
106935;25;student;single;unknown;no;telephone;jul;116;3;no
165302;30;admin.;single;university.degree;no;cellular;jul;207;2;no
117553;23;student;single;high.school;no;cellular;jul;270;3;yes
146629;37;admin.;married;university.degree;yes;cellular;jul;227;2;yes
144054;28;services;single;university.degree;yes;cellular;jul;316;4;yes
145267;53;admin.;married;high.school;no;cellular;jul;964;1;yes
134519;33;management;married;university.degree;yes;cellular;jul;429;1;yes
180484;41;admin.;married;university.degree;yes;cellular;jul;826;1;no
108591;38;admin.;married;university.degree;yes;cellular;jul;422;1;no
194780;42;admin.;divorced;university.degree;no;cellular;jul;94;1;no
114417;37;admin.;married;high.school;no;cellular;jul;106;1;no
180177;25;student;single;unknown;yes;cellular;jul;371;1;yes
125563;50;admin.;married;high.school;yes;cellular;jul;98;2;no
168478;46;admin.;divorced;high.school;unknown;cellular;jul;297;1;yes
119737;30;self-employed;single;university.degree;yes;cellular;jul;185;1;no
180929;26;services;single;high.school;yes;cellular;jul;407;1;yes
151989;31;services;single;university.degree;no;telephone;jul;82;2;no
107252;25;student;single;high.school;yes;cellular;jul;112;1;no
156094;29;unemployed;single;university.degree;yes;cellular;jul;611;1;no
102144;26;unemployed;single;high.school;yes;cellular;jul;445;1;no
103095;23;student;single;high.school;yes;cellular;jul;682;2;yes
110683;26;services;single;high.school;no;cellular;jul;180;2;yes
121094;46;admin.;divorced;high.school;no;cellular;jul;282;1;no
162593;45;technician;married;high.school;no;cellular;jul;58;1;no
198610;26;services;single;high.school;yes;cellular;jul;98;1;no
157286;23;student;single;high.school;no;cellular;jul;370;1;yes
122389;42;blue-collar;married;high.school;yes;cellular;jul;148;1;no
126983;31;technician;married;university.degree;no;cellular;jul;404;1;no
154096;38;technician;single;university.degree;yes;cellular;jul;321;1;no
196259;26;student;single;high.school;yes;cellular;jul;432;1;no
171982;27;admin.;single;unknown;yes;telephone;jul;876;1;yes
154425;25;student;single;unknown;no;cellular;jul;170;1;no
175113;33;admin.;married;high.school;no;telephone;jul;257;1;yes
143971;27;admin.;single;university.degree;no;cellular;jul;207;1;no
107936;40;admin.;married;university.degree;yes;cellular;jul;243;1;yes
156626;44;technician;single;professional.course;yes;cellular;jul;112;2;no
170042;31;admin.;single;high.school;yes;cellular;jul;167;1;yes
184147;42;technician;married;university.degree;no;cellular;jul;361;1;yes
185253;47;management;married;university.degree;yes;cellular;jul;123;1;no
117216;42;admin.;single;university.degree;no;cellular;jul;268;2;yes
154698;29;technician;married;university.degree;yes;cellular;jul;896;2;yes
104063;68;retired;married;basic.4y;yes;cellular;jul;665;1;no
134227;50;technician;married;professional.course;no;cellular;jul;87;1;no
113769;45;admin.;married;university.degree;no;cellular;jul;194;1;no
138645;24;student;single;high.school;no;cellular;jul;115;1;no
134892;41;admin.;married;university.degree;yes;cellular;jul;181;1;no
176547;44;technician;married;professional.course;yes;cellular;jul;188;2;no
176502;20;student;single;high.school;no;cellular;jul;625;1;no
125911;45;admin.;married;university.degree;yes;cellular;jul;106;1;no
145091;20;student;single;high.school;no;cellular;jul;74;1;no
188144;20;student;single;high.school;yes;cellular;jul;349;1;yes
164696;28;unemployed;single;university.degree;unknown;telephone;jul;167;1;no
135101;36;technician;single;high.school;yes;cellular;jul;243;1;no
163649;69;services;married;unknown;no;telephone;jul;396;2;no
157225;30;self-employed;single;university.degree;yes;cellular;jul;90;3;no
179427;44;blue-collar;single;unknown;yes;telephone;jul;576;1;yes
178563;43;admin.;divorced;university.degree;no;cellular;jul;281;1;no
112911;42;blue-collar;married;basic.6y;yes;cellular;jul;72;1;no
197440;42;admin.;single;university.degree;yes;cellular;jul;122;1;no
108789;32;admin.;single;professional.course;yes;cellular;jul;72;1;no
112731;27;student;single;high.school;no;cellular;jul;537;2;no
116458;42;technician;married;university.degree;no;cellular;jul;430;2;no
121829;32;admin.;single;university.degree;yes;cellular;jul;210;5;yes
115407;59;admin.;married;high.school;yes;cellular;jul;286;2;no
161416;40;technician;married;high.school;yes;cellular;jul;475;3;no
184784;26;admin.;single;university.degree;yes;cellular;jul;153;1;yes
156071;36;technician;married;professional.course;yes;cellular;jul;182;3;no
140198;32;admin.;single;university.degree;yes;cellular;jul;97;3;yes
171970;38;admin.;married;high.school;yes;telephone;jul;64;3;no
166493;29;student;single;high.school;yes;cellular;jul;253;2;yes
149705;33;technician;single;university.degree;yes;cellular;jul;359;2;no
140693;32;admin.;single;university.degree;yes;cellular;jul;315;4;no
123423;23;blue-collar;single;high.school;no;cellular;jul;104;2;yes
131872;32;admin.;single;university.degree;yes;telephone;jul;123;4;no
189493;23;technician;single;professional.course;yes;telephone;jul;336;4;yes
198098;29;technician;single;unknown;yes;cellular;jul;326;3;no
109439;51;management;divorced;university.degree;yes;telephone;jul;219;2;no
138257;26;admin.;single;university.degree;yes;cellular;jul;226;2;no
151819;51;management;divorced;university.degree;no;cellular;jul;166;7;no
109768;45;admin.;married;university.degree;yes;telephone;jul;58;3;no
197400;27;management;single;university.degree;yes;cellular;jul;125;2;yes
107046;37;services;married;high.school;yes;cellular;jul;91;2;no
194696;27;technician;single;university.degree;yes;cellular;jul;258;3;no
134111;36;admin.;married;high.school;yes;telephone;jul;305;7;no
176518;53;management;married;unknown;yes;telephone;jul;465;6;no
144637;35;entrepreneur;married;high.school;no;cellular;jul;1084;4;yes
155380;33;admin.;divorced;university.degree;no;cellular;jul;106;3;no
163126;27;student;single;high.school;no;cellular;jul;64;3;no
124546;51;admin.;married;university.degree;yes;cellular;jul;139;5;yes
144482;51;admin.;married;university.degree;unknown;telephone;jul;116;3;no
113981;50;self-employed;married;unknown;unknown;cellular;jul;506;2;no
131865;38;admin.;single;university.degree;yes;telephone;jul;195;2;no
194111;38;admin.;single;university.degree;yes;cellular;jul;82;2;no
102630;26;technician;single;university.degree;yes;cellular;jul;105;2;no
158319;30;student;single;university.degree;no;cellular;jul;332;2;yes
117731;44;admin.;divorced;high.school;no;cellular;jul;132;4;no
110793;23;student;single;basic.9y;no;cellular;jul;73;6;no
150254;54;admin.;married;university.degree;no;cellular;jul;822;6;yes
180611;34;admin.;married;university.degree;no;cellular;jul;51;4;no
166680;26;admin.;single;university.degree;no;cellular;jul;148;4;no
189580;54;admin.;married;university.degree;yes;cellular;jul;72;2;no
183910;26;technician;single;university.degree;no;cellular;jul;67;5;no
172869;27;admin.;married;university.degree;no;cellular;jul;99;6;yes
116144;38;management;married;university.degree;no;cellular;jul;486;5;yes
129207;30;student;single;university.degree;no;cellular;jul;109;3;no
171312;31;admin.;single;high.school;no;telephone;jul;258;6;no
158915;44;admin.;divorced;high.school;no;cellular;jul;573;5;yes
195639;47;admin.;married;university.degree;no;telephone;jul;186;9;no
187903;36;admin.;married;high.school;no;cellular;jul;383;6;no
195037;58;management;married;university.degree;no;cellular;jul;292;6;no
163756;54;unemployed;married;university.degree;yes;cellular;jul;141;2;no
144736;41;admin.;married;high.school;no;cellular;aug;151;1;no
195708;32;services;married;high.school;no;cellular;aug;205;1;no
186607;61;self-employed;divorced;high.school;no;cellular;aug;92;1;no
175423;48;management;married;university.degree;yes;cellular;aug;313;1;no
141242;42;admin.;married;university.degree;yes;cellular;aug;576;1;yes
189615;61;retired;married;professional.course;no;cellular;aug;219;1;yes
198972;36;admin.;single;high.school;yes;cellular;aug;320;1;no
155385;31;admin.;single;university.degree;no;cellular;aug;138;1;no
189656;18;student;single;basic.9y;yes;cellular;aug;642;1;yes
149201;47;admin.;divorced;university.degree;yes;cellular;aug;185;1;yes
148170;52;management;married;university.degree;no;cellular;aug;600;1;yes
110240;29;student;single;high.school;unknown;cellular;aug;505;1;yes
195088;64;unemployed;married;university.degree;yes;cellular;aug;248;1;no
189297;26;technician;single;university.degree;yes;cellular;aug;204;2;no
102882;51;management;married;university.degree;yes;cellular;aug;138;1;no
173087;21;student;single;high.school;yes;cellular;aug;220;1;no
112638;51;management;married;university.degree;yes;cellular;aug;249;1;yes
183541;21;student;single;high.school;no;cellular;aug;259;1;no
177602;42;technician;single;unknown;yes;cellular;aug;158;1;no
170424;72;retired;divorced;university.degree;no;cellular;aug;270;1;no
138826;72;retired;divorced;university.degree;no;cellular;aug;370;1;no
126685;34;technician;single;professional.course;yes;cellular;aug;251;1;no
105796;24;student;single;high.school;yes;cellular;aug;79;1;no
134879;17;student;single;unknown;yes;cellular;aug;432;3;no
113224;34;technician;single;professional.course;no;cellular;aug;305;1;yes
158385;59;admin.;married;high.school;yes;cellular;aug;1019;2;yes
120084;34;technician;single;professional.course;no;cellular;aug;211;1;yes
176159;40;admin.;married;university.degree;no;cellular;aug;397;2;no
185537;37;technician;married;professional.course;yes;cellular;aug;414;1;yes
198904;57;technician;married;high.school;yes;cellular;aug;290;2;yes
115146;59;admin.;married;high.school;yes;cellular;aug;277;1;yes
158312;52;management;married;university.degree;no;cellular;aug;206;1;no
173477;46;unknown;married;unknown;no;cellular;aug;299;2;no
143287;43;services;divorced;basic.6y;yes;cellular;aug;40;3;no
180211;27;management;single;university.degree;yes;cellular;aug;106;1;no
147029;20;student;single;high.school;no;cellular;aug;254;1;yes
169312;59;retired;married;unknown;unknown;cellular;aug;177;1;no
196377;32;services;single;high.school;yes;cellular;aug;253;1;yes
187198;37;admin.;married;high.school;no;cellular;aug;179;2;yes
160979;39;blue-collar;married;basic.9y;no;cellular;aug;394;1;yes
113959;59;retired;divorced;university.degree;yes;cellular;aug;526;1;no
168589;45;unemployed;divorced;basic.4y;yes;cellular;aug;156;1;no
105833;45;unemployed;divorced;basic.4y;no;telephone;aug;416;1;no
113707;46;admin.;married;high.school;no;telephone;aug;231;2;yes
179322;59;retired;married;unknown;no;cellular;aug;385;2;yes
109983;43;services;divorced;basic.6y;yes;telephone;aug;813;2;no
125363;37;technician;married;professional.course;no;cellular;aug;157;3;yes
136931;56;entrepreneur;married;high.school;yes;cellular;aug;131;5;no
142433;42;unemployed;married;unknown;no;cellular;aug;175;4;yes
121875;46;blue-collar;married;professional.course;no;cellular;aug;99;5;no
176593;31;admin.;single;university.degree;no;cellular;aug;331;2;no
197614;37;admin.;married;university.degree;no;cellular;aug;89;1;no
140612;52;retired;divorced;university.degree;yes;cellular;aug;155;2;yes
150497;70;retired;married;basic.4y;yes;cellular;aug;320;1;no
133086;32;technician;married;university.degree;no;cellular;aug;975;4;yes
130821;63;retired;married;basic.4y;no;telephone;aug;49;3;no
116461;42;unemployed;married;unknown;yes;telephone;aug;280;7;no
122122;52;technician;married;professional.course;no;cellular;aug;126;6;no
120462;57;management;married;university.degree;yes;cellular;aug;107;4;no
113399;60;self-employed;divorced;university.degree;no;cellular;aug;90;2;no
134820;59;housemaid;married;basic.4y;yes;cellular;aug;121;6;no
163767;32;technician;married;university.degree;yes;cellular;aug;148;2;no
107113;37;blue-collar;married;basic.9y;yes;cellular;aug;161;1;no
103395;63;retired;married;basic.4y;no;cellular;aug;87;4;no
175023;37;admin.;married;university.degree;no;cellular;aug;305;1;no
158070;28;student;single;unknown;yes;cellular;aug;111;1;no
